order_id,order_timestamp,origin_zip,destination_zip,carrier_code,item_category,distance_miles,warehouse_processing_hours,weather_score,holiday_flag,weekend_flag,historical_carrier_delay_days,actual_delivery_days
52437,2025-09-04 20:51:41,53830,48923,CARRIER_E,standard,1405.6,52.5,9.0,1,0,2.66,8.81
52438,2024-01-12 08:17:20,73227,08579,CARRIER_B,oversize,2132.3,36.1,4.4,0,0,0.55,6.28
52439,2025-10-17 14:19:53,19128,00098,CARRIER_C,standard,316.4,38.9,3.2,0,0,1.56,3.21
52440,2025-12-28 19:50:17,12110,88754,CARRIER_D,oversize,363.5,51.5,0.8,1,1,2.31,4.93
52441,2024-08-22 06:00:54,83177,12969,CARRIER_E,perishable,1630.8,28.9,9.8,0,0,1.19,6.72
52442,2025-01-12 08:46:13,09353,93040,CARRIER_E,oversize,2583.7,19.7,7.7,0,1,1.15,8.95
52443,2024-10-01 18:21:35,70874,37718,CARRIER_E,perishable,2138.3,58.3,3.5,0,0,2.1,7.46
52444,2024-12-13 09:32:47,06545,98993,CARRIER_A,perishable,1862.7,67.3,0.6,0,0,1.01,6.22
52445,2025-04-21 04:50:21,22531,86178,CARRIER_E,perishable,2400.7,18.9,4.2,0,0,0.0,8.08
52446,2025-04-19 21:44:18,64887,58476,CARRIER_A,standard,2686.3,9.6,4.3,0,1,1.45,6.17
52447,2024-12-12 12:30:48,80409,64534,CARRIER_B,standard,338.0,1.2,6.1,0,0,0.18,2.0
52448,2024-12-12 21:04:55,09007,94437,CARRIER_E,fragile,287.8,2.2,4.0,0,0,1.67,3.13
52449,2024-12-22 15:47:04,58567,44978,CARRIER_A,fragile,681.2,37.7,7.0,0,1,2.64,4.23
52450,2024-10-24 20:33:01,01929,24299,CARRIER_D,oversize,2362.3,53.7,9.5,0,0,0.53,9.22
52451,2024-03-30 22:34:34,31710,15964,CARRIER_E,oversize,597.3,22.2,3.1,0,1,0.7,4.57
52452,2024-09-27 19:37:38,84642,67432,CARRIER_E,perishable,1596.7,33.7,3.1,1,0,1.23,7.24
52453,2025-06-06 08:05:35,82842,60871,CARRIER_D,oversize,1137.7,13.1,8.9,0,0,2.7,5.72
52454,2025-12-14 19:38:03,50850,50305,CARRIER_C,oversize,2579.7,7.9,4.3,0,1,0.68,6.04
52455,2025-08-16 06:13:54,51216,58930,CARRIER_A,oversize,2098.2,13.8,5.9,0,1,1.12,4.51
52456,2025-09-20 21:25:21,20363,35112,CARRIER_D,standard,722.7,3.6,3.0,0,1,1.74,3.09
52457,2025-07-25 15:56:32,43724,49089,CARRIER_B,oversize,1027.3,38.7,8.0,0,0,1.77,4.84
52458,2025-01-01 18:14:00,09993,56324,CARRIER_B,fragile,308.7,5.5,3.4,0,0,2.1,1.23
52459,2025-05-12 20:53:55,01591,12380,CARRIER_E,perishable,1238.1,44.5,6.4,0,0,2.97,6.66
52460,2025-09-02 14:38:59,22860,53755,CARRIER_C,perishable,1141.7,21.1,6.9,0,0,1.16,5.28
52461,2024-06-11 17:16:12,82125,03777,CARRIER_E,oversize,2444.2,46.1,5.5,0,0,2.55,8.95
52462,2024-04-18 20:02:45,41360,85651,CARRIER_E,fragile,670.7,11.2,5.2,0,0,1.21,4.07
52463,2024-07-13 10:39:53,27619,51379,CARRIER_E,perishable,1401.3,60.1,6.4,0,1,2.42,7.45
52464,2025-01-21 11:52:32,10361,59368,CARRIER_C,standard,2088.0,18.8,9.9,0,0,1.21,7.6
52465,2025-07-27 22:13:59,29042,17026,CARRIER_D,perishable,789.0,64.1,1.9,0,1,0.61,5.23
52466,2024-11-24 14:59:59,44049,80341,CARRIER_C,perishable,1442.7,58.3,6.4,0,1,1.44,7.02
52467,2025-12-18 11:53:49,83549,85818,CARRIER_C,oversize,1142.6,53.4,5.3,0,0,0.18,5.82
52468,2024-08-25 03:56:05,14354,71563,CARRIER_C,standard,463.4,50.2,0.8,1,1,2.32,4.03
52469,2024-12-03 05:34:37,08628,61191,CARRIER_A,fragile,1242.3,29.4,5.8,0,0,1.58,4.28
52470,2025-11-01 11:04:04,05606,62306,CARRIER_E,fragile,1182.7,18.2,3.1,0,1,0.27,4.07
52471,2024-05-04 14:54:49,95452,28545,CARRIER_B,perishable,1618.5,19.3,1.8,0,1,0.14,4.36
52472,2025-08-30 17:16:55,96264,15204,CARRIER_C,oversize,953.9,68.4,4.0,0,1,0.49,5.67
52473,2024-04-20 05:41:51,33121,18873,CARRIER_B,fragile,735.5,30.8,5.2,0,1,2.87,3.74
52474,2025-10-24 04:08:45,33011,08165,CARRIER_E,standard,1171.1,43.1,8.0,1,0,1.25,7.95
52475,2024-08-23 22:48:52,33350,41684,CARRIER_E,standard,2611.6,23.6,0.9,1,0,1.98,8.96
52476,2025-04-08 17:00:02,10290,82118,CARRIER_D,standard,1962.4,38.1,8.9,0,0,2.97,8.31
52477,2025-06-03 13:02:16,69912,98096,CARRIER_D,oversize,2379.2,36.5,0.0,0,0,2.21,7.11
52478,2024-10-01 15:23:43,98344,24577,CARRIER_A,oversize,630.6,59.0,7.0,0,0,1.38,4.7
52479,2025-02-05 17:07:13,36093,45274,CARRIER_B,standard,918.1,37.8,0.3,0,0,1.18,3.59
52480,2025-07-06 11:21:22,24162,53609,CARRIER_D,fragile,1001.9,63.5,9.8,0,1,2.16,7.55
52481,2025-10-01 09:16:19,27086,76060,CARRIER_C,standard,981.4,42.9,5.8,0,0,0.12,5.86
52482,2024-03-20 06:05:36,24217,21859,CARRIER_D,oversize,517.7,43.5,5.4,0,0,2.5,4.56
52483,2024-12-27 16:20:39,15934,19693,CARRIER_B,oversize,1883.4,45.7,2.9,0,0,2.86,6.19
52484,2025-09-14 17:57:15,74610,26794,CARRIER_A,perishable,1499.3,1.5,6.2,0,1,0.12,3.66
52485,2025-02-09 19:12:20,33193,22530,CARRIER_C,oversize,581.7,36.2,7.9,0,1,2.09,4.31
52486,2024-01-22 00:12:49,51820,03496,CARRIER_B,perishable,662.6,58.2,5.4,0,0,1.29,4.82
52487,2024-04-01 14:50:17,97250,07491,CARRIER_B,perishable,2385.1,66.4,8.5,0,0,1.22,9.32
52488,2025-08-20 07:04:51,40585,47708,CARRIER_B,standard,2741.2,64.4,8.8,0,0,2.72,9.93
52489,2024-11-05 01:07:47,13112,03536,CARRIER_B,oversize,2843.0,34.6,4.7,0,0,2.28,7.33
52490,2025-05-28 21:02:15,18786,65493,CARRIER_E,standard,62.3,53.3,6.4,1,0,1.5,6.24
52491,2025-10-13 14:47:04,93612,72473,CARRIER_D,standard,959.5,63.6,1.3,0,0,2.71,5.87
52492,2024-03-05 13:49:35,70846,83392,CARRIER_D,oversize,1772.1,21.6,0.8,0,0,2.03,5.32
52493,2024-11-28 05:33:26,57431,10272,CARRIER_B,standard,432.0,47.2,1.0,0,0,1.51,2.87
52494,2024-04-17 07:24:08,10851,99420,CARRIER_D,fragile,1539.4,47.4,0.4,0,0,2.3,5.81
52495,2025-09-06 19:26:06,67474,77291,CARRIER_B,perishable,1029.9,10.0,0.8,0,1,2.94,2.63
52496,2024-11-26 05:53:53,11938,64867,CARRIER_E,perishable,848.3,30.8,2.4,0,0,0.73,4.92
52497,2025-10-01 22:58:46,79567,24945,CARRIER_B,fragile,1701.8,11.8,9.4,0,0,2.07,4.6
52498,2024-08-06 21:48:29,34860,38702,CARRIER_E,perishable,500.6,61.4,7.6,0,0,0.58,5.82
52499,2024-04-16 02:05:59,04419,77924,CARRIER_D,oversize,2836.6,2.2,2.0,0,0,0.14,6.74
52500,2025-09-25 02:58:02,86262,53688,CARRIER_B,fragile,644.7,13.0,1.3,1,0,1.8,3.13
52501,2025-03-23 15:13:46,97437,78993,CARRIER_D,standard,1170.9,3.4,1.6,1,1,2.58,4.74
52502,2024-05-20 18:26:40,70660,68354,CARRIER_D,standard,972.7,29.1,4.5,0,0,1.95,4.92
52503,2025-05-21 19:45:26,75969,04849,CARRIER_D,standard,1886.2,65.5,2.5,0,0,2.08,7.96
52504,2024-10-31 11:14:27,44859,19600,CARRIER_B,fragile,169.0,15.6,1.3,1,0,0.73,1.89
52505,2024-02-04 00:58:25,80202,86635,CARRIER_A,oversize,1110.5,55.7,8.0,0,1,0.16,6.31
52506,2024-07-09 03:27:08,19505,64238,CARRIER_A,perishable,2930.2,67.0,9.8,0,0,1.42,10.39
52507,2025-07-01 13:31:28,42567,50313,CARRIER_D,perishable,1245.2,26.8,5.6,0,0,0.45,4.89
52508,2024-04-02 20:13:53,90918,52327,CARRIER_E,perishable,2230.0,64.7,8.7,0,0,2.5,9.9
52509,2024-09-03 11:39:37,59715,52146,CARRIER_B,fragile,181.0,4.6,7.1,0,0,2.25,2.52
52510,2024-07-08 14:40:10,61274,43930,CARRIER_A,fragile,690.8,24.3,3.5,0,0,0.1,3.08
52511,2025-06-19 01:04:38,56136,94519,CARRIER_C,oversize,2760.2,69.2,2.5,0,0,2.68,8.96
52512,2025-09-19 18:58:26,15441,69550,CARRIER_D,oversize,1229.6,56.2,5.4,0,0,0.63,7.22
52513,2025-07-28 22:26:01,09809,56685,CARRIER_A,standard,1456.6,37.6,1.6,0,0,1.68,5.28
52514,2025-06-06 07:33:44,05288,94312,CARRIER_B,oversize,565.9,53.2,2.6,0,0,0.97,3.78
52515,2024-03-06 08:54:09,19363,10296,CARRIER_C,perishable,2072.2,46.5,2.7,0,0,1.44,6.61
52516,2025-10-29 09:29:05,16059,72444,CARRIER_A,standard,1256.7,70.3,8.8,0,0,1.72,6.68
52517,2024-04-28 03:10:30,76868,24565,CARRIER_E,fragile,2532.2,46.5,2.4,0,1,2.91,8.43
52518,2024-10-22 20:29:37,62135,00522,CARRIER_C,standard,2794.9,28.2,0.8,0,0,1.37,7.16
52519,2025-08-27 06:49:55,49422,88112,CARRIER_A,oversize,1750.2,15.2,9.3,0,0,1.67,5.14
52520,2024-06-24 12:01:49,37514,78467,CARRIER_D,standard,350.1,60.9,6.5,0,0,1.06,5.49
52521,2024-06-07 06:36:16,18561,46285,CARRIER_D,fragile,1914.4,62.6,1.9,0,0,0.25,7.87
52522,2024-01-20 05:04:59,66908,13920,CARRIER_E,oversize,715.2,34.4,8.8,0,1,2.02,5.81
52523,2024-09-18 11:51:10,85740,26761,CARRIER_B,fragile,2507.3,7.6,3.9,0,0,1.06,5.88
52524,2024-12-27 11:10:00,57638,41568,CARRIER_E,standard,1351.5,18.5,5.9,0,0,2.98,5.73
52525,2024-12-07 04:46:46,17051,83495,CARRIER_E,perishable,1546.6,14.6,2.2,0,1,0.09,5.35
52526,2024-01-30 00:02:26,47170,96883,CARRIER_B,standard,2743.2,63.8,3.1,0,0,0.83,9.23
52527,2024-05-29 15:01:22,92333,90129,CARRIER_A,standard,511.8,48.8,5.8,0,0,2.39,3.49
52528,2024-01-04 02:53:51,74238,02659,CARRIER_A,oversize,200.8,33.3,3.1,0,0,2.25,1.68
52529,2024-06-13 05:32:51,75481,08983,CARRIER_E,perishable,1906.3,25.2,9.0,0,0,0.85,7.63
52530,2025-03-17 10:29:11,25090,57916,CARRIER_C,fragile,487.9,68.5,1.1,0,0,2.29,5.06
52531,2024-01-07 08:49:51,81555,51402,CARRIER_E,fragile,2951.6,32.3,6.1,0,1,2.49,9.35
52532,2024-04-30 07:45:03,72803,28919,CARRIER_E,standard,1543.3,9.9,2.5,0,0,2.49,5.65
52533,2025-02-01 02:57:51,50541,43603,CARRIER_E,oversize,1105.3,40.3,1.4,1,1,2.35,6.77
52534,2025-02-12 15:19:31,97733,98766,CARRIER_E,standard,170.6,29.1,3.7,0,0,2.41,3.75
52535,2025-10-16 05:51:48,50216,60635,CARRIER_D,standard,2538.1,14.6,7.7,0,0,1.45,7.79
52536,2025-02-22 16:07:03,20720,25932,CARRIER_E,perishable,2794.0,32.9,10.0,0,1,1.54,9.65
52537,2025-11-06 21:24:16,11996,21805,CARRIER_E,oversize,1094.4,42.9,3.3,0,0,2.46,6.29
52538,2025-06-12 09:39:43,16497,80686,CARRIER_C,perishable,720.5,11.1,3.0,0,0,2.12,2.58
52539,2025-02-05 20:24:28,93392,95281,CARRIER_A,oversize,1093.3,71.7,7.7,0,0,1.27,5.9
52540,2024-10-06 16:24:50,57142,53224,CARRIER_C,fragile,1883.0,10.3,7.3,0,1,1.44,5.77
52541,2024-03-22 06:02:07,38951,62703,CARRIER_A,standard,629.2,60.2,0.7,0,0,2.25,2.71
52542,2025-05-29 18:19:28,27955,64138,CARRIER_D,perishable,2330.7,41.3,6.4,0,0,0.64,8.69
52543,2025-11-15 18:58:55,57050,79361,CARRIER_D,oversize,2684.1,12.2,4.6,0,1,1.69,7.48
52544,2024-09-24 03:42:53,90361,37159,CARRIER_B,perishable,996.6,13.8,5.9,0,0,0.44,3.1
52545,2024-09-16 12:27:44,07258,30947,CARRIER_B,oversize,2061.7,60.0,1.3,0,0,1.76,7.35
52546,2024-03-12 09:13:47,71650,11218,CARRIER_B,oversize,95.4,8.9,6.9,0,0,0.56,1.57
52547,2025-03-12 07:03:15,19838,58073,CARRIER_D,oversize,229.6,42.8,9.7,0,0,1.14,5.09
52548,2024-08-14 07:01:34,40520,59504,CARRIER_A,standard,2147.7,29.1,3.1,0,0,2.35,4.83
52549,2024-01-08 10:02:08,86990,56103,CARRIER_C,oversize,2755.6,39.5,3.9,0,0,0.15,8.22
52550,2024-01-06 12:34:46,70453,12708,CARRIER_D,standard,2670.7,42.5,1.6,0,1,1.96,8.16
52551,2024-09-01 23:27:04,43639,42051,CARRIER_E,oversize,164.9,17.0,1.2,0,1,1.56,2.84
52552,2024-12-03 14:19:18,89291,68524,CARRIER_D,fragile,1828.5,51.8,5.4,1,0,0.23,9.1
52553,2024-11-29 17:46:03,38417,76874,CARRIER_B,standard,1097.8,64.6,6.1,1,0,2.4,6.51
52554,2025-06-24 10:15:05,33168,26955,CARRIER_C,standard,353.0,66.5,4.0,0,0,2.14,4.21
52555,2025-01-20 11:35:26,26289,33982,CARRIER_E,fragile,1434.4,23.7,3.6,0,0,2.39,4.59
52556,2025-07-26 20:46:37,82508,14273,CARRIER_A,oversize,404.3,2.8,8.4,0,1,2.5,1.72
52557,2024-08-04 19:42:06,95950,10520,CARRIER_A,perishable,2955.5,16.3,5.5,0,1,0.09,7.13
52558,2024-06-18 10:20:04,32279,23407,CARRIER_A,fragile,2724.3,21.1,2.2,0,0,2.75,6.76
52559,2025-01-28 21:02:49,67541,99006,CARRIER_A,standard,2898.1,32.4,9.5,0,0,1.39,8.63
52560,2024-03-18 02:52:03,60935,30464,CARRIER_B,standard,853.4,34.8,5.1,1,0,1.2,4.87
52561,2025-07-12 02:20:18,49375,72428,CARRIER_D,oversize,1834.9,48.7,6.4,0,1,0.19,8.06
52562,2024-05-15 08:44:05,46065,06803,CARRIER_A,oversize,2560.1,25.0,0.2,0,0,0.34,5.3
52563,2025-10-30 00:32:22,95493,31026,CARRIER_A,oversize,829.6,32.0,4.4,0,0,1.02,2.48
52564,2025-12-19 02:39:05,87447,51542,CARRIER_C,standard,2869.4,20.1,4.5,0,0,1.35,7.76
52565,2025-01-27 08:54:43,57521,02238,CARRIER_A,perishable,894.1,43.1,9.3,0,0,0.08,4.88
52566,2024-08-15 20:02:25,55330,99515,CARRIER_D,perishable,643.7,47.3,1.6,0,0,2.79,4.56
52567,2024-09-04 05:38:12,93050,08752,CARRIER_C,standard,1704.6,36.3,6.1,0,0,2.01,5.73
52568,2024-11-09 09:03:49,24764,71561,CARRIER_D,oversize,1117.5,24.6,7.3,1,1,2.1,7.04
52569,2024-12-15 20:53:19,15957,91836,CARRIER_E,standard,457.8,11.0,6.6,0,1,2.13,3.68
52570,2024-02-25 04:58:38,76700,75966,CARRIER_B,fragile,1722.6,68.4,5.3,0,1,1.95,7.04
52571,2024-05-24 04:53:10,41056,68575,CARRIER_C,fragile,1375.6,4.4,4.2,0,0,2.28,4.26
52572,2025-07-30 05:04:00,05040,33016,CARRIER_B,oversize,2039.7,36.2,6.2,0,0,2.1,6.72
52573,2024-02-08 11:21:25,54702,99623,CARRIER_C,standard,183.0,58.3,8.0,0,0,1.48,3.92
52574,2024-11-23 09:33:03,95635,38611,CARRIER_D,oversize,2125.9,22.1,0.4,0,1,2.15,6.89
52575,2025-09-30 18:28:33,17871,35552,CARRIER_A,perishable,420.0,51.3,5.4,0,0,1.01,3.13
52576,2024-03-04 19:12:39,91103,01441,CARRIER_E,fragile,910.1,4.8,7.0,0,0,0.61,4.45
52577,2025-11-06 15:27:18,63480,25916,CARRIER_A,standard,390.8,19.6,4.9,1,0,2.54,2.96
52578,2024-12-11 05:56:32,98271,24173,CARRIER_B,standard,2985.8,22.6,0.7,0,0,2.25,6.81
52579,2024-11-05 01:53:27,73709,19821,CARRIER_A,standard,1254.8,19.1,0.2,0,0,0.37,2.5
52580,2025-06-04 16:34:16,95943,75154,CARRIER_D,perishable,2151.5,57.7,3.8,0,0,0.43,7.79
52581,2025-07-21 08:35:50,23910,91796,CARRIER_B,oversize,1937.7,24.4,1.0,0,0,2.39,4.67
52582,2024-12-11 07:37:25,45831,85895,CARRIER_C,oversize,1974.7,37.9,2.1,0,0,2.15,6.22
52583,2024-03-01 16:18:37,39292,55880,CARRIER_C,oversize,480.3,60.0,4.7,0,0,1.15,5.19
52584,2025-12-08 02:26:45,62115,76417,CARRIER_E,standard,180.0,70.4,7.3,0,0,1.75,5.52
52585,2024-01-07 10:52:43,92805,37185,CARRIER_A,fragile,2533.0,50.2,4.2,0,1,0.36,7.46
52586,2025-09-28 07:32:56,60587,68806,CARRIER_A,perishable,1572.9,68.8,2.9,1,1,2.89,7.57
52587,2024-11-12 20:33:26,58908,74824,CARRIER_E,perishable,1125.1,11.4,8.5,0,0,1.13,4.95
52588,2025-01-10 19:25:06,77844,94743,CARRIER_D,standard,1176.4,3.7,1.3,0,0,0.14,2.94
52589,2025-07-12 11:20:18,69584,80401,CARRIER_E,fragile,2362.5,62.9,3.4,0,1,2.36,8.22
52590,2025-11-17 13:41:42,13879,37158,CARRIER_D,fragile,1392.3,15.8,2.1,0,0,1.07,4.73
52591,2024-04-19 19:18:17,79559,91408,CARRIER_D,fragile,361.3,22.6,1.9,0,0,1.9,2.35
52592,2025-08-15 07:30:51,56792,15678,CARRIER_E,standard,2054.9,41.9,8.3,0,0,2.55,8.41
52593,2025-04-27 15:08:09,22031,30477,CARRIER_B,standard,1506.0,52.2,1.6,0,1,2.78,5.32
52594,2024-09-25 20:05:26,20192,69315,CARRIER_A,perishable,861.6,66.0,7.6,0,0,2.72,5.72
52595,2024-11-06 18:51:47,71863,38190,CARRIER_E,fragile,1298.3,68.3,2.1,0,0,0.41,6.82
52596,2025-07-17 03:06:01,79283,49905,CARRIER_A,perishable,19.9,50.3,2.1,0,0,1.71,1.73
52597,2024-04-12 05:16:08,88619,95075,CARRIER_C,oversize,2599.7,33.4,0.7,0,0,2.54,6.48
52598,2025-01-04 06:31:58,26516,04056,CARRIER_D,standard,2446.9,52.9,8.0,0,1,0.79,9.91
52599,2025-06-11 04:40:17,95303,89288,CARRIER_B,fragile,534.3,67.7,6.2,0,0,0.95,4.73
52600,2025-01-28 13:14:14,24419,49852,CARRIER_E,perishable,1777.9,30.6,8.1,0,0,0.23,7.16
52601,2024-11-22 22:27:58,09888,00420,CARRIER_A,perishable,1279.5,49.9,8.4,0,0,1.03,6.11
52602,2025-01-15 01:16:48,21720,05181,CARRIER_A,oversize,477.8,66.7,9.2,0,0,1.54,5.25
52603,2025-01-08 09:57:32,20864,10755,CARRIER_A,perishable,1997.7,11.2,9.9,0,0,1.77,6.39
52604,2025-08-09 16:26:52,05748,46500,CARRIER_A,fragile,2806.2,62.3,3.0,0,1,1.28,8.2
52605,2025-08-22 06:57:14,00618,81181,CARRIER_C,standard,522.4,70.1,8.1,0,0,2.95,6.48
52606,2025-11-01 13:25:27,01842,05867,CARRIER_A,standard,1935.5,2.5,7.9,0,1,2.5,5.25
52607,2024-02-22 15:38:13,39618,84755,CARRIER_D,oversize,873.9,51.6,1.6,0,0,1.32,5.02
52608,2024-08-21 05:56:59,07731,93556,CARRIER_D,oversize,2212.6,61.9,3.2,0,0,1.67,8.36
52609,2025-10-02 01:03:47,30096,00603,CARRIER_E,perishable,1442.4,7.6,3.1,0,0,1.18,5.13
52610,2025-04-13 14:27:25,46466,82394,CARRIER_B,oversize,1823.6,31.4,7.5,1,1,1.52,7.61
52611,2024-10-02 01:47:14,58755,07220,CARRIER_C,standard,2518.2,65.0,6.6,0,0,1.03,8.93
52612,2025-04-03 17:43:23,17299,95565,CARRIER_D,oversize,2967.3,45.9,0.2,0,0,2.7,8.64
52613,2024-12-04 02:21:28,24423,92445,CARRIER_E,perishable,2124.4,18.1,0.7,0,0,2.81,6.73
52614,2025-10-09 20:57:07,79790,69283,CARRIER_D,perishable,1939.1,13.6,1.5,0,0,1.17,5.63
52615,2025-02-11 10:08:49,70010,73038,CARRIER_B,oversize,1333.6,41.8,5.1,0,0,0.41,5.03
52616,2024-11-22 11:08:55,40685,20321,CARRIER_B,fragile,912.1,30.6,3.2,0,0,2.91,3.45
52617,2025-03-31 05:00:09,95977,31054,CARRIER_E,fragile,2227.9,32.2,9.2,0,0,0.67,9.21
52618,2024-05-18 19:36:45,51116,57006,CARRIER_B,standard,1749.0,51.1,6.5,0,1,1.13,7.15
52619,2025-07-16 15:25:02,10116,49295,CARRIER_D,oversize,2804.8,36.9,1.2,0,0,1.86,8.16
52620,2024-05-28 06:03:52,10678,29841,CARRIER_B,perishable,2868.2,42.5,8.0,0,0,2.72,8.47
52621,2024-01-18 07:32:33,21464,94247,CARRIER_D,fragile,2872.6,32.4,8.2,0,0,2.38,9.74
52622,2024-02-07 10:21:50,30067,63199,CARRIER_E,perishable,245.3,22.1,3.7,0,0,1.88,3.66
52623,2024-02-18 06:39:18,19429,48556,CARRIER_C,perishable,521.3,28.0,0.1,0,1,0.43,2.69
52624,2024-03-14 12:45:47,74504,95216,CARRIER_D,standard,116.4,34.9,8.8,0,0,1.47,3.82
52625,2024-02-06 23:51:28,97895,78026,CARRIER_E,oversize,787.3,69.2,5.3,0,0,0.77,6.4
52626,2024-08-07 21:22:00,52050,92528,CARRIER_C,standard,1018.3,63.5,3.4,0,0,0.44,6.32
52627,2025-12-02 09:05:23,58099,10278,CARRIER_A,standard,23.7,25.9,7.8,0,0,2.5,2.89
52628,2024-03-15 20:54:08,89258,05937,CARRIER_E,oversize,308.8,56.0,3.1,0,0,2.64,4.96
52629,2025-05-08 13:18:25,31205,90977,CARRIER_A,oversize,2175.8,51.7,7.8,1,0,1.74,8.63
52630,2025-09-27 21:31:18,58051,60024,CARRIER_D,oversize,2686.3,21.8,4.4,0,1,0.58,7.96
52631,2025-08-13 17:34:07,38069,22995,CARRIER_E,standard,2152.5,6.8,9.9,0,0,0.85,7.53
52632,2024-09-21 06:33:53,93641,83098,CARRIER_D,fragile,593.8,5.9,6.1,0,1,2.07,3.28
52633,2024-02-08 12:16:24,81311,50558,CARRIER_C,oversize,1107.6,40.5,1.7,0,0,0.37,4.62
52634,2024-09-25 23:32:51,61563,20377,CARRIER_B,perishable,75.6,53.8,6.2,1,0,0.86,4.51
52635,2025-03-15 03:35:12,75248,38404,CARRIER_A,oversize,619.6,63.9,4.8,0,1,2.14,3.56
52636,2025-07-06 23:30:41,80675,68694,CARRIER_C,oversize,156.1,26.4,3.2,0,1,0.59,2.25
52637,2024-04-13 12:26:30,41865,16740,CARRIER_D,perishable,632.6,2.0,7.3,0,1,0.9,3.75
52638,2024-08-07 23:26:06,54344,54974,CARRIER_C,oversize,490.5,67.7,3.8,0,0,1.06,4.69
52639,2025-03-15 02:05:05,28481,06175,CARRIER_C,standard,385.3,43.8,5.4,0,1,1.84,3.75
52640,2025-06-06 01:59:36,16255,05440,CARRIER_E,oversize,2048.6,36.3,6.0,0,0,1.83,8.27
52641,2024-08-14 23:18:54,95750,54561,CARRIER_C,oversize,2288.6,11.1,3.7,0,0,0.88,6.15
52642,2025-08-23 08:51:03,14635,80342,CARRIER_B,perishable,1549.0,16.4,1.6,0,1,0.92,4.45
52643,2025-08-08 07:38:27,83633,51786,CARRIER_B,standard,983.1,34.1,1.7,0,0,1.21,4.01
52644,2024-09-19 22:19:09,57521,64158,CARRIER_B,oversize,333.4,36.6,9.6,0,0,1.59,4.47
52645,2025-01-26 08:05:29,00647,72456,CARRIER_E,perishable,726.4,30.3,2.1,0,1,0.34,4.81
52646,2024-12-14 19:15:54,78438,86690,CARRIER_D,fragile,1494.7,46.2,5.4,0,1,0.7,6.65
52647,2025-05-03 05:38:41,50931,37246,CARRIER_E,oversize,590.1,67.2,4.0,0,1,1.08,6.17
52648,2024-08-23 05:27:04,18278,46822,CARRIER_A,standard,1045.1,65.9,1.5,1,0,0.53,5.49
52649,2024-08-28 14:16:07,04270,25364,CARRIER_D,oversize,1747.8,20.0,3.8,1,0,1.12,6.81
52650,2024-11-04 21:50:13,74728,76719,CARRIER_A,perishable,860.9,49.9,3.9,0,0,2.21,4.38
52651,2024-06-06 13:33:10,54783,07843,CARRIER_E,fragile,431.7,38.8,8.5,0,0,1.06,5.91
52652,2025-02-27 22:41:24,46159,26488,CARRIER_D,oversize,1647.5,68.5,7.7,0,0,0.75,7.91
52653,2025-11-30 09:19:03,94318,19703,CARRIER_A,perishable,911.6,35.9,8.6,0,1,2.01,3.53
52654,2024-09-12 05:41:16,93510,65546,CARRIER_B,fragile,1869.0,25.6,3.6,0,0,2.91,6.3
52655,2025-09-20 12:25:53,01995,07032,CARRIER_A,standard,2925.5,32.5,9.5,0,1,1.79,9.35
52656,2024-12-04 19:36:35,27135,90262,CARRIER_C,oversize,388.2,18.8,4.9,0,0,2.78,2.72
52657,2024-05-01 00:31:07,30611,31039,CARRIER_A,oversize,1813.1,40.0,2.6,0,0,2.51,5.42
52658,2024-12-28 05:50:21,41226,92394,CARRIER_C,fragile,2401.2,25.3,4.7,0,1,1.72,6.95
52659,2024-12-30 13:46:53,50253,28354,CARRIER_D,perishable,67.0,64.9,7.3,0,0,1.36,5.48
52660,2024-01-18 21:18:23,72164,05507,CARRIER_A,oversize,2544.6,15.2,1.9,0,0,0.28,5.78
52661,2024-12-15 22:12:15,25598,31675,CARRIER_C,standard,970.2,11.1,5.4,0,1,0.06,3.6
52662,2024-04-29 11:07:47,32255,01718,CARRIER_A,oversize,1387.3,49.0,8.0,0,0,1.96,7.02
52663,2025-08-02 22:19:53,12104,81374,CARRIER_A,oversize,1669.3,62.5,1.9,1,1,2.0,6.59
52664,2025-01-30 04:52:43,02105,99609,CARRIER_E,oversize,2399.6,33.3,5.0,1,0,1.44,9.97
52665,2024-08-10 01:02:32,27092,65639,CARRIER_A,standard,1254.9,20.2,9.6,0,1,0.71,4.42
52666,2024-01-02 22:26:22,63448,42036,CARRIER_B,fragile,2445.1,28.7,3.3,0,0,1.11,6.63
52667,2025-02-20 19:53:53,38697,93592,CARRIER_D,perishable,543.0,27.6,7.9,0,0,1.43,3.85
52668,2025-05-29 01:28:21,23567,18938,CARRIER_E,standard,1062.7,36.0,4.8,0,0,1.78,5.94
52669,2024-11-05 13:56:20,31133,64256,CARRIER_C,fragile,2441.5,5.8,1.0,0,0,0.95,5.0
52670,2025-10-22 23:44:47,96427,47019,CARRIER_D,standard,2890.1,56.8,4.0,0,0,2.99,9.39
52671,2024-05-23 06:26:38,99398,96345,CARRIER_E,oversize,2188.9,31.9,0.9,0,0,0.45,6.92
52672,2025-07-04 20:03:03,58777,40016,CARRIER_C,oversize,2629.6,67.4,1.8,0,0,0.57,9.17
52673,2024-12-27 20:21:12,96165,80929,CARRIER_C,fragile,272.4,31.8,5.6,0,0,1.43,3.55
52674,2024-08-17 07:55:44,97088,79271,CARRIER_A,standard,939.2,69.3,3.8,0,1,2.3,5.25
